"convocation","full_name","birthday"
6,"Кеменяш Олександр Михайлович","25.10.1965"
6,"Кендзьор Ярослав Михайлович","12.7.1941"
6,"Кий Сергій Вікторович","21.12.1969"
6,"Кириленко Іван Григорович","2.10.1956"
6,"Кириленко В’ячеслав Анатолійович","7.6.1968"
6,"Кирильчук Євген Іванович","3.10.1940"
6,"Киричок Олександр Едуардович","31.8.1966"
6,"Кисельов Василь Олексійович","25.9.1948"
6,"Клімов Леонід Михайлович","31.3.1953"
6,"Клименко Олександр Іванович","14.4.1965"
6,"Климець Павло Анатолійович","23.7.1967"
6,"Клюєв Андрій Петрович","12.8.1964"
6,"Клюєв Сергій Петрович","19.8.1969"
6,"Ключковський Юрій Богданович","18.7.1949"
6,"Князевич Руслан Петрович","28.6.1974"
6,"Ковалевська Юлія Сергіївна","8.10.1977"
6,"Коваль Вячеслав Станіславович","5.11.1945"
6,"Ковальова Юлія Вікторівна","4.12.1951"
6,"Ковзель Микола Олегович","8.8.1966"
6,"Кожара Леонід Олександрович","14.1.1963"
6,"Кожем’якін Андрій Анатолійович","13.11.1965"
6,"Козак Володимир Васильович","9.8.1959"
6,"Козуб Олександр Андрійович","8.6.1956"
6,"Колєсніков Дмитро Валерійович","27.3.1972"
6,"Колесніков Борис Вікторович","25.10.1962"
6,"Колесніченко Вадим Васильович","21.3.1958"
6,"Колоцей Юрій Олександрович","10.8.1948"
6,"Комар Микола Степанович","18.12.1945"
6,"Кондратюк Олена Костянтинівна","17.11.1970"
6,"Коновалюк Валерій Ілліч","31.8.1966"
6,"Константинов Євген Семенович","2.5.1937"
6,"Корж Віктор Петрович","3.8.1957"
6,"Корж Віталій Терентійович","16.8.1938"
6,"Корж Павло Петрович","13.11.1953"
6,"Коржев Анатолій Леонідович","7.10.1944"
6,"Корнійчук Євген Володимирович","18.10.1966"
6,"Королевська Наталія Юріївна","18.5.1975"
6,"Коротюк Вадим Іванович","5.5.1963"
6,"Косів Михайло Васильович","28.11.1934"
6,"Костенко Павло Іванович","10.2.1966"
6,"Костенко Юрій Іванович","12.6.1951"
6,"Костусєв Олексій Олексійович","29.6.1954"
6,"Кошин Сергій Мефодійович","17.1.1959"
6,"Кріль Ігор Іванович","10.5.1961"
6,"Кравець Андрій Віталійович","2.5.1973"
6,"Кравченко Микола Васильович","24.10.1945"
6,"Кравчук Василь Петрович","18.11.1967"
6,"Кравчук Петро Костянтинович","11.7.1962"
6,"Крайній Валерій Григорович","24.11.1948"
6,"Круглов Микола Петрович","10.11.1950"
6,"Крук Юрій Борисович","2.6.1941"
6,"Крупко Петро Миколайович","5.3.1958"
6,"Круць Микола Федорович","1.2.1952"
6,"Кузьменко Петро Павлович","19.10.1954"
6,"Кузьмук Олександр Іванович","17.4.1954"
6,"Куйбіда Василь Степанович","8.5.1958"
6,"Куликов Кирило Борисович","22.12.1969"
6,"Кульчинський Микола Георгійович","10.4.1947"
6,"Кунченко Олексій Петрович","23.12.1952"
6,"Курило Віталій Семенович","2.2.1957"
6,"Куровський Іван Іванович","28.6.1951"
6,"Курпіль Степан Володимирович","23.7.1959"
6,"Кучеренко Олексій Юрійович","3.4.1961"
6,"Лівінський Михайло Олександрович","27.7.1969"
6,"Лісін Микола Павлович","2.11.1964"
6,"Літвінов Володимир Григорович","11.5.1949"
6,"Лєщинський Олександр Олегович","2.3.1964"
6,"Лабунська Анжеліка Вікторівна","2.11.1967"
6,"Лавринович Олександр Володимирович","28.6.1956"
6,"Ландік Володимир Іванович","27.12.1949"
6,"Ландик Валентин Іванович","22.11.1946"
6,"Лановий Володимир Тимофійович","17.6.1952"
6,"Ларін Сергій Миколайович","1.1.1962"
6,"Лебедєв Павло Валентинович","12.7.1962"
6,"Левцун Володимир Іванович","14.6.1952"
6,"Лелюк Олексій Володимирович","30.11.1969"
6,"Лемза Володимир Дмитрович","23.12.1949"
6,"Лещенко Володимир Олексійович","26.1.1950"
6,"Лисов Ігор Володимирович","14.7.1958"
6,"Литвин Володимир Михайлович","28.4.1956"
6,"Литвин Юрій Олексійович","30.4.1968"
6,"Литвинов Леонід Федорович","7.7.1944"
6,"Личук Володимир Іванович","15.5.1961"
6,"Логвиненко Олексій Степанович","21.5.1955"
6,"Лозінський Віктор Олександрович","6.4.1963"
6,"Лук’янов Владислав Валентинович","21.2.1964"
6,"Лук’янова Катерина Євгеніївна","19.11.1969"
6,"Лук’янчук Руслан Валерійович","19.3.1972"
6,"Лукаш Олена Леонідівна","12.11.1976"
6,"Лукашук Олег Григорович","1.6.1951"
6,"Луценко Сергій Віталійович","5.7.1960"
6,"Луценко Юрій Віталійович","14.12.1964"
6,"Луцький Максим Георгійович","4.6.1976"
6,"Льовочкін Сергій Володимирович","17.7.1972"
6,"Льовочкіна Юлія Володимирівна","17.2.1977"
6,"Ляпіна Ксенія Михайлівна","5.5.1964"
6,"Ляшко Олег Валерійович","3.12.1972"
6,"Мірошниченко Юрій Романович","3.2.1970"
6,"Міщенко Сергій Григорович","13.8.1971"
6,"Майборода Сергій Федотович","24.4.1959"
6,"Макієнко Володимир Петрович","20.11.1955"
6,"Макеєнко Володимир Володимирович","17.8.1965"
6,"Маліч Олег Володимирович","27.5.1960"
6,"Малишев Володимир Степанович","26.7.1950"
6,"Мальцев Володимир Олександрович","20.4.1974"
6,"Маньковський Григорій Володимирович","24.3.1954"
6,"Мармазов Євген Васильович","14.6.1938"
6,"Мартиненко Микола Володимирович","12.1.1961"
6,"Мартинюк Адам Іванович","16.8.1950"
6,"Марущенко Володимир Станіславович","25.12.1967"
6,"Матвієнко Анатолій Сергійович","23.3.1953"
6,"Матвійчук Едуард Леонідович","27.4.1963"
6,"Матвєєв Валентин Григорович","28.3.1943"
6,"Матвєєв Володимир Йосипович","24.7.1943"
6,"Матчук Віктор Йосипович","5.6.1959"
6,"Мельник Петро Володимирович","18.6.1957"
6,"Мельник Станіслав Анатолійович","11.7.1961"
6,"Мирний Іван Миколайович","6.7.1954"
6,"Мироненко Михайло Іванович","16.11.1954"
6,"Мовчан Павло Михайлович","13.7.1939"
